ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_distr.costs_runtime,Function,Instance,Dimension
1.1570350767679545,0.84221416765494,1,0.015,F17,11,3
0.8261178561591699,-0.3054350545315683,1,0.0,F17,12,3
0.8279837460280159,-0.00850672246790607,1,0.0,F17,12,3
1.1942245891814955,0.7751071310581978,2,0.0,F17,12,3
0.7259270976365673,-0.692964786687468,1,0.0,F17,12,3
0.8408497061052165,-0.1561506798479093,1,0.0,F17,12,3
0.8990165254321772,-0.21689553348678547,1,0.0,F17,12,3
0.8907448396297546,-0.20131273177586895,2,0.0,F17,12,3
0.8594306816167444,-0.2709822265583077,1,0.016,F17,12,3
1.2075816712612548,1.1522353289779756,2,0.0,F17,12,3
1.192946154386908,0.893800308165734,1,0.0,F17,12,3
3.1431065939517366,11.78761772226209,3,0.0,F17,13,3
3.3243459785228993,13.202617414459723,3,0.0,F17,13,3
2.3186196890567996,6.5523310233814875,3,0.0,F17,13,3
2.9840024444112845,13.485384644706372,3,0.0,F17,13,3
2.7346493460160564,9.182210319999502,4,0.0,F17,13,3
2.6606893194472128,7.620307175387529,3,0.016,F17,13,3
2.505627936118497,8.966437274744404,3,0.0,F17,13,3
1.9472771504571913,5.39919517668589,3,0.016,F17,13,3
2.612170171804089,7.863181076213351,3,0.0,F17,13,3
3.05454939010397,12.070195557981588,4,0.0,F17,13,3
1.7992318926381803,3.9117731548850685,3,0.0,F17,14,3
1.543273564037349,1.7902749406840668,2,0.0,F17,14,3
1.3187121527735357,1.67474076064115,1,0.016,F17,14,3
1.775809321104973,4.256379668429628,2,0.0,F17,14,3
2.2206048101829468,5.837089799884138,3,0.0,F17,14,3
1.7415236507857872,3.7499504402769475,2,0.016,F17,14,3
1.7777558723883802,3.041485102564944,3,0.0,F17,14,3
1.2065508927324275,1.1785362582121799,2,0.0,F17,14,3
1.8085445443842187,4.384250629639357,3,0.0,F17,14,3
1.6234873596361201,1.8715577546820894,2,0.0,F17,14,3
1.91415107435234,3.939879299508453,2,0.0,F17,15,3
2.2137105087045255,5.32837742174431,2,0.0,F17,15,3
2.5442669215284743,8.281659430173361,2,0.0,F17,15,3
1.9580713607035918,4.455421773909808,1,0.0,F17,15,3
2.1298223674632966,5.2019825540993025,3,0.016,F17,15,3
1.6488785153595547,2.4821101188294783,2,0.0,F17,15,3
2.741478787735549,9.872258093271695,3,0.0,F17,15,3
3.1307823950334916,14.108101107900023,3,0.0,F17,15,3
2.78279343468294,11.417412052596738,3,0.0,F17,15,3
2.023978522320421,4.675749496307384,3,0.016,F17,15,3
1.4039168097048005,1.6488182989313929,1,0.0,F17,16,3
1.198982451928567,1.196673930808723,1,0.0,F17,16,3
1.9923576332843358,5.389205203795941,3,0.015,F17,16,3
1.8694978767008783,3.7840118306180033,2,0.0,F17,16,3
0.911192813206066,0.32908923485751895,1,0.0,F17,16,3
2.5202643665243873,8.567827673442,2,0.0,F17,16,3
1.0686176488159735,0.8887516894828318,2,0.0,F17,16,3
1.5283703288147445,2.2287708981365784,2,0.015,F17,16,3
1.2752849205295924,1.307226670870488,1,0.0,F17,16,3
1.2873633810679612,2.102601576347757,2,0.0,F17,16,3
2.1761479779152544,4.8305995993563835,3,0.015,F18,1,3
1.7964377246899035,3.710042546414421,2,0.0,F18,1,3
2.5458526631065244,7.513376005233226,2,0.0,F18,1,3
2.366164236902177,6.138429461739287,2,0.015,F18,1,3
1.393972706010077,1.212364537602312,3,0.0,F18,1,3
1.7258718568296036,2.709745816048038,2,0.0,F18,1,3
2.3268261386256155,8.014490034869256,3,0.0,F18,1,3
2.0251310475700564,5.044888467372701,3,0.0,F18,1,3
2.1554614166906,4.931273760797962,3,0.015,F18,1,3
1.928986104638941,4.58969431455744,2,0.0,F18,1,3
0.594848354534084,-0.4594629217715078,2,0.0,F18,2,3
1.1450782946054292,0.8721500345332451,1,0.0,F18,2,3
0.546338690298897,-0.7314688607869582,2,0.0,F18,2,3
0.6188621340186712,-0.3378464292408889,2,0.0,F18,2,3
0.7201836283621669,-0.0632568366261248,1,0.0,F18,2,3
0.7858873657825964,0.2686468734216447,2,0.0,F18,2,3
0.8707114122208759,0.5695984844639765,2,0.016,F18,2,3
0.5978056878917606,-0.47482948672722136,2,0.0,F18,2,3
0.7811730418209468,1.1683824995080032,3,0.0,F18,2,3
1.0381643683576773,0.6778891845411001,2,0.0,F18,2,3
0.438422782889674,-1.1596240008627874,2,0.0,F18,3,3
0.21211969682006268,-0.9100901179075382,2,0.016,F18,3,3
0.48067029059048644,-0.8439171242644514,2,0.0,F18,3,3
0.603473467542711,-0.5360583441377704,2,0.0,F18,3,3
0.6617654215754497,-0.26938075222916114,2,0.0,F18,3,3
0.5403031254842294,-0.5144409098709906,2,0.0,F18,3,3
0.34812225797530305,-0.9743624612385977,2,0.0,F18,3,3
0.06384999548023583,-1.2648699309354967,2,0.0,F18,3,3
0.2536856344504141,-0.9404812197935501,2,0.0,F18,3,3
0.4753943087122627,-0.748429857393345,2,0.016,F18,3,3
0.2355530484609979,-0.9772169611273185,2,0.0,F18,4,3
0.29141140698535095,-1.0478511091925142,2,0.0,F18,4,3
0.4497654406215952,-0.963887864001626,2,0.0,F18,4,3
0.17189542681663442,-1.1806194148415534,2,0.0,F18,4,3
0.25892394749333153,-1.0990308441183756,2,0.0,F18,4,3
0.38232508353848493,-0.8368694248673179,1,0.0,F18,4,3
0.43716558760577373,-0.40859514472202685,2,0.0,F18,4,3
0.35612524504436616,-0.9955130087124484,1,0.0,F18,4,3
0.2596136195581796,-1.192792912556246,2,0.0,F18,4,3
0.2967833383229474,-1.0511188034384746,2,0.0,F18,4,3
1.4315134482082486,1.5607687925863507,2,0.016,F18,5,3
1.526429228326286,1.667604686864701,1,0.0,F18,5,3
1.3720243320713792,0.9982965226266316,1,0.0,F18,5,3
1.3526243217352587,1.2779182721074474,2,0.0,F18,5,3
1.335949815443074,0.9895285634010813,1,0.0,F18,5,3
1.5337441735131137,1.6910715699590702,1,0.016,F18,5,3
1.1718899522020807,0.537902054710524,2,0.0,F18,5,3
1.5601781463989726,2.094846707602663,2,0.0,F18,5,3
1.5556574269083345,2.003295914311132,1,0.0,F18,5,3
1.3338868457214497,1.2962813091248622,1,0.0,F18,5,3
0.3563698296311318,-1.26561191878533,2,0.016,F18,6,3
0.561878609575529,-0.9310100673364903,1,0.0,F18,6,3
0.10071940321243557,-1.412678039424343,2,0.0,F18,6,3
0.5040500463548807,-1.033559707875721,2,0.016,F18,6,3
0.15953227974173115,-1.3445199416154319,2,0.0,F18,6,3
0.4489494445542538,-1.1622213259143934,2,0.0,F18,6,3
0.1982536647074984,-1.3743543036005337,2,0.015,F18,6,3
0.12748432895383988,-1.2465505923278377,2,0.0,F18,6,3
0.2501225426958311,-1.1944317553774235,2,0.0,F18,6,3
0.2955996775440104,-1.2536269658017103,2,0.0,F18,6,3
0.2006002795790439,-1.2280545580770308,2,0.0,F18,7,3
0.23116287316935016,-1.1857501690416692,2,0.015,F18,7,3
0.2770946221096522,-1.0249306214601204,2,0.0,F18,7,3
0.3044378344091714,-1.2491619789417678,2,0.0,F18,7,3
0.19901178935071953,-1.055002685817151,2,0.015,F18,7,3
0.22738189278622709,-1.2083298817084027,2,0.0,F18,7,3
0.37068781390148264,-0.9546753941399566,1,0.0,F18,7,3
0.4850049419604625,-1.0154723804322954,1,0.0,F18,7,3
0.26624094873684445,-1.1837904033076168,2,0.0,F18,7,3
0.616497702110655,-0.6894230463978266,1,0.0,F18,7,3
0.2709433146134225,-0.8104597720747697,3,0.0,F18,8,3
0.4410620797467162,-0.756782107290352,2,0.0,F18,8,3
0.6068565951146103,-0.6874121793736077,1,0.015,F18,8,3
0.5726972116162152,-0.7132958077408107,1,0.0,F18,8,3
0.6742456498006317,-0.6484125628919943,1,0.0,F18,8,3
0.40284619711373226,-1.019046087436829,1,0.0,F18,8,3
0.6288709842113878,-0.519363254562001,2,0.0,F18,8,3
0.7133046032226583,-0.31516783836256757,1,0.015,F18,8,3
0.3078163158005134,-1.1105677522871376,2,0.0,F18,8,3
0.37927926194487777,-1.0118211760047948,2,0.0,F18,8,3
0.3655229442391269,-1.1322239151534963,2,0.016,F18,9,3
0.669858556641367,-0.5907467518460701,1,0.0,F18,9,3
0.3307823555470605,-0.8773359969360861,2,0.0,F18,9,3
0.507722449935607,-0.78583643659484,2,0.0,F18,9,3
0.6282012658048611,-0.7308686559294242,2,0.0,F18,9,3
0.803812633834581,-0.16713681098185296,1,0.0,F18,9,3
0.4160893746219649,-0.8806696292800322,2,0.0,F18,9,3
0.44147685649518825,-0.9985414937967891,1,0.0,F18,9,3
0.62504463370042,-0.5079033894870681,1,0.0,F18,9,3
0.37342485709823586,-0.9031986910285008,2,0.0,F18,9,3
0.5531098651054274,-0.8986395381562922,2,0.0,F18,10,3
0.26838290520760727,-1.2098084632907886,2,0.0,F18,10,3
0.19576172938781727,-1.1240428124515092,2,0.0,F18,10,3
0.395815737649665,-1.0847317369694787,1,0.016,F18,10,3
0.11134676778190959,-1.156748803079315,2,0.0,F18,10,3
0.20660598149784298,-1.1640436990157186,3,0.0,F18,10,3
0.40543761174194,-1.0146132888275823,2,0.0,F18,10,3
0.2642987242822989,-1.2080771593976742,2,0.0,F18,10,3
0.3665986191974671,-1.0066327519984681,1,0.016,F18,10,3
0.41861474033135393,-1.0198387120333807,2,0.0,F18,10,3
0.8946536842174685,-0.1193248153005615,1,0.0,F18,11,3
1.0432143184365659,0.6715266933906427,1,0.016,F18,11,3
0.6823995219789863,-0.3324321688998597,1,0.0,F18,11,3
0.9016094873904094,0.18061101755036013,2,0.0,F18,11,3
0.7775125721919398,-0.08958909893726386,1,0.016,F18,11,3
0.6982853480115441,-0.42058826037257235,1,0.0,F18,11,3
0.8668640470754001,0.1282527752394138,1,0.0,F18,11,3
0.8572523837615249,0.10160352590952648,1,0.0,F18,11,3
0.7469968719924964,-0.39129929469743807,1,0.0,F18,11,3
1.1139254680899928,0.4311536428019762,2,0.016,F18,11,3
1.9848686183381155,3.7214775264312063,3,0.0,F18,12,3
2.44003168264096,8.788792607607336,3,0.0,F18,12,3
1.9989877134962903,3.611932285696506,2,0.0,F18,12,3
1.8500731015722824,3.7920814996051853,3,0.0,F18,12,3
1.6713583100207139,2.3919878028434747,3,0.0,F18,12,3
2.5244282879233926,8.352664994964597,3,0.0,F18,12,3
2.248554298684869,5.752421933790371,2,0.0,F18,12,3
1.5002176438627046,2.2252537477090257,2,0.016,F18,12,3
1.9220938716038887,4.2126832321985965,3,0.0,F18,12,3
1.9767769628720866,4.1112603317063545,2,0.0,F18,12,3
1.2199317978023905,2.0334578786113564,2,0.0,F18,13,3
1.0023496656948614,1.4859076310484127,2,0.0,F18,13,3
1.558663430642241,3.031578481948724,2,0.016,F18,13,3
1.025685381515247,1.2985717824284917,2,0.0,F18,13,3
1.2764111831218514,2.3196803339295293,2,0.0,F18,13,3
0.9673252842187219,0.8424388966266254,1,0.015,F18,13,3
0.7358297374306394,-0.004124977353637593,2,0.0,F18,13,3
1.8059734369489966,5.04350883995234,2,0.0,F18,13,3
0.9070525552060689,0.7209445887227264,1,0.0,F18,13,3
0.6651886295841682,0.012925975317184868,1,0.0,F18,13,3
1.1688345440282009,0.868956920635755,1,0.015,F18,14,3
1.1622666109331858,0.7994133482581698,1,0.0,F18,14,3
0.9441567729289592,0.6534811746164699,2,0.0,F18,14,3
1.2596462699283908,1.3882154543210605,1,0.015,F18,14,3
1.3172653009642106,1.5855292581980018,1,0.0,F18,14,3
0.9008513251925405,0.1063036323805151,2,0.0,F18,14,3
1.1926337695890161,1.6646214220106224,2,0.015,F18,14,3
1.1449938228384329,1.1041403985501477,2,0.0,F18,14,3
0.819382119233429,0.46304547973657284,2,0.0,F18,14,3
1.2538752974439586,1.0717580896395065,2,0.0,F18,14,3
1.4364784588374417,1.9409243932984266,2,0.0,F18,15,3
1.7006008595784876,3.515435234961684,3,0.0,F18,15,3
0.9038663902916888,0.21129728962891248,1,0.0,F18,15,3
1.0706618183153054,0.9094004949864316,2,0.0,F18,15,3
1.4862450470636799,2.4698955987110693,2,0.0,F18,15,3
1.478882608849608,2.8481999939003915,2,0.0,F18,15,3
1.4799737446144743,1.7422445066848233,2,0.0,F18,15,3
1.6606373197044617,2.7773481521527454,2,0.016,F18,15,3
1.2619745334985153,1.4658256944303796,2,0.0,F18,15,3
1.8780371562375369,5.270489076225942,2,0.0,F18,15,3
1.304039675377326,2.013363344117762,1,0.0,F18,16,3
1.3661750988807473,1.6821231401919094,2,0.0,F18,16,3
1.536598091965682,3.1043409723946835,2,0.0,F18,16,3
1.7635159673975584,4.234405572571085,2,0.0,F18,16,3
1.0174074413312086,0.4787564334095311,1,0.0,F18,16,3
1.8244589299174538,4.422940015410143,2,0.016,F18,16,3
1.2959363399434813,1.1422908231005842,1,0.0,F18,16,3
1.1929012744225438,1.2886302993222607,1,0.0,F18,16,3
1.4039188352606427,2.2051245610265946,2,0.0,F18,16,3
1.3863476831363897,1.8201073899381033,2,0.0,F18,16,3
3.449422854166344,14.399349464060954,3,0.016,F19,1,3
3.1747658899769315,11.655256728334905,3,0.0,F19,1,3
3.636127553349255,15.280373788993789,4,0.0,F19,1,3
3.1599775719524255,12.35341388573441,2,0.016,F19,1,3
2.9736704875909012,9.363702478170739,3,0.0,F19,1,3
4.427190407417302,25.88587658911418,3,0.0,F19,1,3
3.277389641990171,10.838277218622181,4,0.0,F19,1,3
3.085633472083236,10.250671139195793,3,0.0,F19,1,3
3.8985815420049597,20.46527107368159,3,0.016,F19,1,3
2.5579023157371914,7.614717094623083,4,0.0,F19,1,3
3.432520394426744,14.745537659794785,3,0.0,F19,2,3
3.0363370463609454,10.406846023752502,2,0.016,F19,2,3
2.603608753172801,7.751194674859532,2,0.0,F19,2,3
3.3559435451577686,12.273950363701351,3,0.0,F19,2,3
2.8889588474426042,9.205585866337243,4,0.015,F19,2,3
2.48279525125211,6.140233092710833,3,0.0,F19,2,3
2.6113706326316777,7.497592653614031,3,0.016,F19,2,3
2.259173166459592,4.699074165817446,3,0.0,F19,2,3
2.2115741272073772,5.424237134531172,3,0.0,F19,2,3
2.3646360038942222,6.439047047180496,3,0.0,F19,2,3
2.248635009541497,5.897127075112401,4,0.0,F19,3,3
5.137228935577577,33.273000923485796,4,0.016,F19,3,3
6.291200690875043,54.839030376446296,2,0.0,F19,3,3
7.004943989910057,61.64991090073491,3,0.0,F19,3,3
4.691447020981498,25.529118735260283,5,0.015,F19,3,3
3.367913938591655,16.576626699864402,3,0.0,F19,3,3
2.732420927246815,9.09329797595397,4,0.0,F19,3,3
5.318784601052196,35.91090327993442,4,0.0,F19,3,3
1.879531894717051,3.6973970947022803,2,0.0,F19,3,3
4.215367083511732,22.564656077396915,4,0.0,F19,3,3
2.936501310038663,9.58813000970919,4,0.0,F19,4,3
2.7032380071016298,7.4816580535585615,3,0.0,F19,4,3
2.6661149287459645,8.30151732730058,3,0.0,F19,4,3
2.956392990764453,10.572216981103715,3,0.0,F19,4,3
3.439061498877811,17.176286565477014,3,0.015,F19,4,3
3.0205786462572877,11.017450569932311,3,0.0,F19,4,3
2.076011352816664,4.33077912329705,2,0.0,F19,4,3
3.501201141228716,15.237831913127252,4,0.0,F19,4,3
3.658698697891234,14.89983240712117,3,0.0,F19,4,3
2.8476131630596733,8.61264535769729,3,0.0,F19,4,3
6.087255513806284,49.81414772316493,4,0.0,F19,5,3
5.72863416969095,41.0961894491417,3,0.0,F19,5,3
4.242719807741707,18.49311556653629,3,0.015,F19,5,3
3.089151517397729,9.152628348228296,2,0.0,F19,5,3
4.5242302602286,26.851191588194908,4,0.0,F19,5,3
2.0133172800729073,3.5389982510938163,2,0.0,F19,5,3
4.859014219802537,29.250291139410677,3,0.0,F19,5,3
5.445710370976919,37.47395767188837,3,0.0,F19,5,3
3.4722616995682323,15.351035368131434,3,0.0,F19,5,3
2.8508517539435534,10.51293858608589,3,0.0,F19,5,3
2.976275909559915,9.92828890568171,3,0.015,F19,6,3
3.7906490376543625,16.013154250637683,3,0.0,F19,6,3
4.646311228987003,31.545904789636047,2,0.0,F19,6,3
3.0900441612051974,10.657070315970017,4,0.0,F19,6,3
2.685350537514312,7.297660312573063,3,0.0,F19,6,3
3.0809376587116186,11.461903476004688,4,0.0,F19,6,3
2.955429937359442,10.797960931711824,3,0.0,F19,6,3
4.169657630682981,22.989562605465544,4,0.0,F19,6,3
2.8212952201765216,8.412447336658659,2,0.0,F19,6,3
2.749556618318724,8.279449955451897,2,0.0,F19,6,3
1.6381046683542972,2.180785036215533,2,0.015,F19,7,3
2.023257830524774,5.223542970327388,4,0.0,F19,7,3
2.0472330848952582,4.265418244198455,2,0.0,F19,7,3
3.538695377115615,16.003897761582852,4,0.016,F19,7,3
3.0016967687581566,10.384692274196077,3,0.0,F19,7,3
2.809235828770587,9.31834799290094,3,0.0,F19,7,3
1.503398127150855,1.9181294923140513,2,0.0,F19,7,3
2.897283853002526,13.105934591472629,2,0.0,F19,7,3
2.358961183777839,7.273238097949486,3,0.016,F19,7,3
2.8901426664019065,11.952447052216693,3,0.0,F19,7,3
2.9352323786673313,10.35831399436537,5,0.0,F19,8,3
2.4751523374094355,6.027083825502391,2,0.0,F19,8,3
2.3195370744236916,5.53942625481127,3,0.0,F19,8,3
2.4575771390403083,6.557467319928085,2,0.0,F19,8,3
2.6688044143068783,7.6998711610715045,3,0.0,F19,8,3
2.5673984565257078,7.791967134967221,3,0.0,F19,8,3
2.390397010590136,6.2918859303891885,2,0.0,F19,8,3
2.8180386352528717,8.94968379572311,3,0.0,F19,8,3
2.5382591647232333,7.49852833086436,2,0.016,F19,8,3
2.7151972143570435,8.558641341012725,4,0.0,F19,8,3
3.1546680650273156,11.09239947166669,3,0.015,F19,9,3
3.030834054830625,10.090584712433472,3,0.0,F19,9,3
2.864005965321768,9.677995185669824,2,0.0,F19,9,3
3.7782179005013727,16.726203326429793,3,0.016,F19,9,3
2.6457910994132967,7.499564104116361,3,0.0,F19,9,3
3.872861487370512,17.48111279864817,3,0.0,F19,9,3
3.244559543106331,15.148533408870897,3,0.0,F19,9,3
3.1686403451182636,12.9973597772616,2,0.0,F19,9,3
2.6650888859495185,7.639817245121797,2,0.016,F19,9,3
3.5216848861010868,13.958064574776184,4,0.0,F19,9,3
2.499914654177695,6.5726292239243875,3,0.0,F19,10,3
3.0290873514210506,9.25883410625266,3,0.0,F19,10,3
3.6061586954980784,14.680478007597667,3,0.0,F19,10,3
2.850404321180203,9.559666306608904,3,0.016,F19,10,3
3.456153099315514,13.002852420477232,3,0.0,F19,10,3
2.985284482035186,10.124750530391356,4,0.0,F19,10,3
3.5978527897930603,15.861035838413208,3,0.016,F19,10,3
3.273991972840245,12.221975505268102,3,0.0,F19,10,3
3.048229442385005,10.54910878347661,4,0.0,F19,10,3
3.4245313380131583,13.019459738351681,3,0.0,F19,10,3
2.3713052583082095,6.874422104643109,3,0.0,F19,11,3
2.59466314730996,7.287128857612551,2,0.0,F19,11,3
1.8737321272000884,3.080323201332275,3,0.0,F19,11,3
2.6647153409821835,8.682633775064044,3,0.0,F19,11,3
2.025273302847646,5.120272715145534,3,0.0,F19,11,3
2.8912471080078483,11.385316199035827,2,0.0,F19,11,3
2.0104265539920645,3.812047012171501,2,0.0,F19,11,3
2.804342166365299,10.607163199525695,3,0.016,F19,11,3
2.9825938064241786,9.704565061807521,4,0.0,F19,11,3
2.672404361442275,9.512735319154311,4,0.0,F19,11,3
5.080186774837792,26.96343057042585,3,0.016,F19,12,3
2.5352664439341805,6.956257123194389,3,0.0,F19,12,3
4.662945592092036,26.231550280020784,3,0.0,F19,12,3
3.261980498745172,11.705972960076618,5,0.0,F19,12,3
3.5015033005715055,14.544819284013588,3,0.0,F19,12,3
3.6329836394213406,15.956530016041246,4,0.016,F19,12,3
3.111231553986995,12.174929161950406,3,0.0,F19,12,3
3.609961512131627,15.114020448196385,3,0.0,F19,12,3
2.6416059958859788,6.701304793387058,2,0.015,F19,12,3
3.1974000124723068,11.546724909904958,3,0.0,F19,12,3
3.2792811319865103,12.45781476960938,4,0.0,F19,13,3
3.0834864679628033,10.850749451478086,3,0.0,F19,13,3
1.8086378582129883,2.5879163132942438,2,0.0,F19,13,3
2.69345082177235,7.381110506966829,3,0.0,F19,13,3
2.324272133855368,5.3731057210863185,3,0.0,F19,13,3
2.946639279002,9.646418892095182,3,0.0,F19,13,3
3.291930174217005,13.656232415284137,4,0.015,F19,13,3
2.952743136479491,9.993684541963997,2,0.0,F19,13,3
3.0613061014333285,11.528213926500046,3,0.0,F19,13,3
2.7464549012281543,8.552401063290327,4,0.0,F19,13,3
2.690065315762014,8.099372260026637,3,0.0,F19,14,3
4.924944008643634,29.48596870230093,4,0.015,F19,14,3
4.133102659919639,21.150237284755107,3,0.0,F19,14,3
2.9576692070480495,11.028366352307627,3,0.0,F19,14,3
2.5661455557835686,7.555126594288678,4,0.0,F19,14,3
3.1483221334723495,11.483659015834402,4,0.0,F19,14,3
3.717983568569476,15.316126905420969,3,0.0,F19,14,3
4.64323843207371,25.328906188879984,4,0.0,F19,14,3
3.9187339279653677,18.31448534428837,2,0.0,F19,14,3
4.656769792236039,26.62583505344307,4,0.015,F19,14,3
4.520612666189614,23.665084690389907,3,0.0,F19,15,3
3.174706222070003,12.379108765218733,4,0.0,F19,15,3
2.4955089034704536,5.741198783911436,2,0.0,F19,15,3
3.332097118661772,12.743335911117224,2,0.0,F19,15,3
3.325153548821506,11.494985758100519,4,0.015,F19,15,3
2.278308667936262,5.143767984765365,2,0.0,F19,15,3
4.044375667197716,18.218969085341442,3,0.0,F19,15,3
4.661304906018826,27.15720453959016,2,0.016,F19,15,3
2.967926388414764,10.83167596300066,3,0.0,F19,15,3
2.5461136649384914,6.365751322267334,3,0.0,F19,15,3
3.4824675541771697,14.537222739259743,4,0.0,F19,16,3
3.2711818290648527,11.889019657085852,4,0.0,F19,16,3
3.0651245959190394,9.43670633127255,2,0.0,F19,16,3
2.8343893619300142,8.24628924422897,3,0.0,F19,16,3
3.3080919018964905,12.012868686901848,3,0.0,F19,16,3
2.8689816368958674,9.473839339575191,5,0.016,F19,16,3
2.921746227962062,8.527987179932506,3,0.0,F19,16,3
2.6630189831021407,7.205432254264556,2,0.0,F19,16,3
2.487951404469657,6.180616476068728,2,0.016,F19,16,3
2.873137060682531,8.379263695081635,3,0.0,F19,16,3
0.7371111504695774,-0.6309646834639837,1,0.0,F20,1,3
0.7192821943174015,-0.6387398915929889,1,0.0,F20,1,3
0.6548115999736241,-0.7743893271431022,1,0.0,F20,1,3
0.7036337865809665,-0.6165612246409768,1,0.016,F20,1,3
0.6393432213569152,-0.7073280899749608,2,0.0,F20,1,3
0.6438557121942926,-0.683185614410684,1,0.0,F20,1,3
0.68553410860644,-0.5543110871467576,2,0.016,F20,1,3
0.6208328501456103,-0.8498228145606359,2,0.0,F20,1,3
0.6017300422669227,-0.8886964584831629,2,0.0,F20,1,3
0.570249123185087,-0.6320397166635123,1,0.0,F20,1,3
0.3016674998798575,-0.9652954690443618,2,0.0,F20,2,3
0.35378795206441727,-0.7958500022693236,1,0.0,F20,2,3
0.20393673917057636,-1.067145240249644,1,0.0,F20,2,3
0.26153227975994714,-0.8845474560496638,1,0.0,F20,2,3
0.25862582683231516,-0.9896469380925432,1,0.0,F20,2,3
0.26132240949077407,-0.9444122233643086,1,0.0,F20,2,3
0.19072067682716282,-1.0373831306773356,1,0.0,F20,2,3
0.2627748831445509,-0.9617494312768424,2,0.0,F20,2,3
0.3012417792744055,-0.9472715900337945,2,0.0,F20,2,3
0.28788860772974423,-0.9626877109231158,1,0.0,F20,2,3
0.655868799200819,-0.7116778181223031,1,0.0,F20,3,3
0.6192979523860084,-0.798829008645185,2,0.0,F20,3,3
0.6980304836323893,-0.5173689082667328,1,0.0,F20,3,3
0.5173387617761084,-0.9694082432125102,2,0.0,F20,3,3
0.7434438790891145,-0.45512101448179676,1,0.0,F20,3,3
0.7176100626673896,-0.45792253763461366,1,0.0,F20,3,3
0.6909572081048414,-0.6747965499288342,1,0.0,F20,3,3
0.7068917016217893,-0.5536487535340227,1,0.0,F20,3,3
0.7327190101096575,-0.5021597187951627,2,0.0,F20,3,3
0.6585192937216018,-0.7367707647944015,1,0.016,F20,3,3
0.2727198483605691,-0.8982783167519521,1,0.0,F20,4,3
0.1654205156405998,-1.1135337455014314,1,0.0,F20,4,3
0.2544319622202581,-0.8756195630419561,2,0.016,F20,4,3
0.26396605959794883,-0.8931923952444869,1,0.0,F20,4,3
0.22113731290666339,-0.9775947338824267,1,0.0,F20,4,3
0.2647573661124366,-0.7136483618444069,1,0.0,F20,4,3
0.24496281721146262,-0.9329145651252087,1,0.0,F20,4,3
0.16989544472637694,-1.1181625043849739,2,0.016,F20,4,3
0.24698548067999868,-1.058661063939955,2,0.0,F20,4,3
0.4088513372979635,-0.640869472084832,1,0.0,F20,4,3
0.1487787312017159,-0.9838629603478601,1,0.016,F20,5,3
0.23640703248626216,-0.9491098108824345,2,0.0,F20,5,3
0.27618641041862,-0.8983686798300288,1,0.0,F20,5,3
0.15896878114768356,-1.0501735789699527,2,0.0,F20,5,3
0.19116946400473842,-0.9700365045567394,2,0.0,F20,5,3
0.18596760612448363,-1.0693289497289633,2,0.0,F20,5,3
0.1861176055061002,-1.1179469043760912,2,0.0,F20,5,3
0.29550956696694447,-1.0444094698945325,2,0.0,F20,5,3
0.22988926625694997,-0.837772517786604,1,0.016,F20,5,3
0.3220744300342167,-0.8045156510109757,2,0.0,F20,5,3
0.2509105318818643,-0.9496444533960249,1,0.0,F20,6,3
0.28559204414830464,-0.9195567810728531,2,0.015,F20,6,3
0.14229000213825732,-1.118293861208781,2,0.0,F20,6,3
0.3432283894189672,-0.9081491151689898,1,0.0,F20,6,3
0.23788737859457876,-1.0460496060715263,1,0.015,F20,6,3
0.2558629381583018,-1.0460966085898928,2,0.0,F20,6,3
0.1079036718016795,-1.1334878602888068,1,0.0,F20,6,3
0.2713435389262687,-0.9767197239072987,2,0.015,F20,6,3
0.22407353230338914,-0.9410522566263468,1,0.0,F20,6,3
0.2428130254647378,-0.9395126553430306,2,0.0,F20,6,3
0.6395639823606767,-0.7824635463552121,2,0.016,F20,7,3
0.5713417944615611,-0.9486324429352511,2,0.0,F20,7,3
0.7458624638153735,-0.5215805353884306,2,0.0,F20,7,3
0.6707896830992968,-0.6617833567087228,1,0.016,F20,7,3
0.6774252944113375,-0.5607393595459937,2,0.0,F20,7,3
0.6560816763634025,-0.6663844748558225,2,0.0,F20,7,3
0.6119679481335876,-0.7610068894394715,1,0.016,F20,7,3
0.5834896707938569,-0.8232191162619653,1,0.0,F20,7,3
0.6627447035380802,-0.6300153761214351,1,0.0,F20,7,3
0.6403044815901977,-0.6783011557508596,2,0.0,F20,7,3
0.3476188148281849,-0.8144725117223275,1,0.0,F20,8,3
0.17701036974801015,-1.072486287331078,2,0.0,F20,8,3
0.2538769679846289,-1.0696489566766556,1,0.0,F20,8,3
0.23590878140515678,-1.049230654938555,2,0.0,F20,8,3
0.2610629331875322,-0.9526093044398518,1,0.016,F20,8,3
0.24787709721908338,-0.9133093009433444,1,0.0,F20,8,3
0.30487869769459763,-0.9830143700297755,2,0.0,F20,8,3
0.24558271584746147,-0.9657468187044977,2,0.0,F20,8,3
0.33030399632179125,-0.9324933311829557,2,0.0,F20,8,3
0.230784677084978,-0.9123244627360267,2,0.0,F20,8,3
0.08732025402745881,-0.9209931027580738,2,0.0,F20,9,3
0.3273558313540762,-0.8969050097381772,1,0.0,F20,9,3
0.23333616829350998,-0.9121359649164167,1,0.0,F20,9,3
0.32589869544155425,-0.747476305382869,1,0.0,F20,9,3
